sections,DCI_as
57_s,99.98
546_s,100
551_s,100
559_s,100
575_s,99.99
577_s,100
555_s,46.98
556_s,69.68
558_s,68.94
56_s,100
563_s,77.75
565_s,95.27
569_s,95.33
579_s,99.28
653_s,100
677_s,100
585_s,99.99
589_s,100.01
622_s,99.99
591_s,99.99
594_s,99.99
600_s,99.99
596_s,99.99
605_s,100
615_s,100
599_s,99.99
649_s,100
601_s,100
602_s,100
6_s,100
616_s,100.01
658_s,99.98
607_s,100
628_s,100
629_s,99.99
63_s,100.01
632_s,100.01
637_s,100
610_s,100
619_s,100
624_s,100
626_s,100.01
627_s,100
625_s,100
64_s,100.01
633_s,99.99
635_s,99.99
639_s,100
638_s,100.01
640_s,100
65_s,100
643_s,100
646_s,100
651_s,100.01
656_s,100
69_s,100
662_s,100
654_s,100
655_s,100
663_s,100
665_s,100.01
679_s,100
66_s,100
667_s,99.99
669_s,100.01
678_s,100
673_s,100
67_s,100
709_s,100
674_s,100.01
681_s,100
684_s,100
691_s,99.98
683_s,100.01
686_s,99.97
692_s,97.59
705_s,72.79
694_s,76.08
696_s,51.32
702_s,67.33
701_s,57.24
707_s,93.36
703_s,85.58
721_s,100
710_s,100.01
714_s,99.99
717_s,100
726_s,100
732_s,100
73_s,65.91
734_s,100
739_s,83.25
743_s,99
744_s,74.02
770_s,100
764_s,98.98
766_s,98.64
750_s,100
756_s,100
77_s,54.49
75_s,58.14
751_s,99.99
758_s,100
757_s,100
759_s,100.01
761_s,100
760_s,100.01
774_s,100
906_s,100.01
81_s,6.12
913_s,92.82
916_s,99.99
771_s,100
776_s,99.99
782_s,99.98
777_s,100.02
929_s,100
935_s,100
79_s,55.67
795_s,100
830_s,100
796_s,100
802_s,99.99
797_s,100
838_s,99.27
804_s,100
812_s,100
817_s,100
822_s,99.99
810_s,100
811_s,100.01
825_s,100
824_s,100
826_s,99.99
886_s,100
883_s,100
884_s,100.01
832_s,100
835_s,99.99
851_s,81.65
840_s,77.78
848_s,99.31
842_s,23.02
843_s,23.81
845_s,17.14
847_s,75.05
852_s,88.18
861_s,86.97
849_s,100.01
850_s,100
858_s,65.63
853_s,98.52
871_s,98.53
972_s,87.53
943_s,89.97
86_s,82.5
90_s,99.99
862_s,94.71
863_s,93.29
864_s,99.26
873_s,99.03
865_s,99.99
867_s,100
869_s,99.99
880_s,100
872_s,100.01
874_s,100.01
91_s,78.51
949_s,100
951_s,100.01
889_s,90.3
894_s,100.01
891_s,63.42
893_s,78.7
902_s,100
897_s,100
898_s,100
98_s,100
901_s,100
904_s,100.01
909_s,100
911_s,100.01
93_s,100
915_s,32.49
918_s,96.41
920_s,86.72
921_s,89.95
923_s,77.78
925_s,28.21
926_s,3.06
927_s,100
930_s,100
931_s,100
95_s,100.01
938_s,100
941_s,100
940_s,99.99
942_s,100
944_s,99.99
974_s,100.01
947_s,100.01
948_s,100
950_s,100.01
971_s,100.02
954_s,100.01
952_s,99.98
953_s,99.99
968_s,100
969_s,100
961_s,100.01
962_s,100.01
963_s,99.98
965_s,99.99
964_s,100.01
967_s,99.99
975_s,100
966_s,100
982_s,100.01
983_s,99.99
992_s,99.99
970_s,99.98
988_s,100.01
978_s,100
989_s,100
993_s,100
994_s,100
