ObID,BarrierID,Quantity,BarrierPerm,NaturalYN
100,622,1625.430000000000064,1.000000000000000,F
101,626,0.340000000000000,0.000000000000000,F
102,652,0.610000000000000,0.000000000000000,F
103,657,0.540000000000000,0.000000000000000,F
104,290,412.509999999999991,0.000000000000000,F
105,450,550.809999999999945,1.000000000000000,F
106,454,362.990000000000009,1.000000000000000,F
107,394,475.689999999999998,1.000000000000000,F
108,406,0.680000000000000,1.000000000000000,F
109,502,1048.359999999999900,1.000000000000000,F
110,510,0.090000000000000,1.000000000000000,F
111,561,286.750000000000000,1.000000000000000,F
112,567,169.000000000000000,0.000000000000000,F
113,398,1279.269999999999982,1.000000000000000,F
114,606,3258.579999999999927,1.000000000000000,F
115,611,0.160000000000000,1.000000000000000,F
116,619,628.559999999999945,0.000000000000000,F
117,627,478.430000000000007,0.000000000000000,F
118,653,292.769999999999982,0.000000000000000,F
119,658,547.850000000000023,0.000000000000000,F
120,444,786.200000000000045,1.000000000000000,F
121,463,28.170000000000002,0.000000000000000,F
122,456,59.200000000000003,1.000000000000000,F
123,459,4702.359999999999673,0.000000000000000,F
124,405,564.009999999999991,0.000000000000000,F
125,508,590.730000000000018,1.000000000000000,F
126,511,375.000000000000000,0.000000000000000,F
127,633,3422.679999999999836,1.000000000000000,F
128,612,848.419999999999959,0.000000000000000,F
129,660,128.819999999999993,0.000000000000000,F
130,464,758.600000000000023,1.000000000000000,F
131,539,1209.259999999999991,1.000000000000000,F
132,549,165.449999999999989,1.000000000000000,F
133,757,1668.509999999999991,1.000000000000000,F
134,760,81.370000000000005,1.000000000000000,F
135,575,0.250000000000000,0.000000000000000,F
136,579,0.590000000000000,1.000000000000000,F
137,587,0.240000000000000,0.000000000000000,F
138,637,439.339999999999975,1.000000000000000,F
139,676,700.360000000000014,1.000000000000000,F
140,661,98.280000000000001,0.000000000000000,F
141,731,427.509999999999991,1.000000000000000,F
142,530,0.160000000000000,0.000000000000000,F
143,544,253.000000000000000,1.000000000000000,F
144,557,2543.159999999999854,1.000000000000000,F
145,769,96.629999999999995,1.000000000000000,F
146,783,403.120000000000005,0.000000000000000,F
147,786,1867.410000000000082,1.000000000000000,F
148,764,1568.769999999999982,1.000000000000000,F
149,574,629.899999999999977,1.000000000000000,F
150,578,530.759999999999991,0.000000000000000,F
151,586,979.049999999999955,1.000000000000000,F
152,639,214.210000000000008,1.000000000000000,F
153,663,2.690000000000000,1.000000000000000,F
154,531,327.389999999999986,1.000000000000000,F
155,548,189.669999999999987,1.000000000000000,F
156,823,31.629999999999999,1.000000000000000,F
157,772,1943.569999999999936,1.000000000000000,F
158,802,3092.559999999999945,1.000000000000000,F
159,826,0.000000000000000,0.000000000000000,F
160,832,1.700000000000000,1.000000000000000,F
161,737,1908.900000000000091,1.000000000000000,F
162,741,1257.740000000000009,1.000000000000000,F
163,679,1006.000000000000000,1.000000000000000,F
164,665,777.730000000000018,0.000000000000000,F
165,554,862.309999999999945,1.000000000000000,F
166,825,879.279999999999973,0.000000000000000,F
167,779,1106.319999999999936,0.000000000000000,F
168,791,5695.369999999999891,1.000000000000000,F
169,837,735.340000000000032,1.000000000000000,F
170,843,5.010000000000000,0.000000000000000,F
171,833,992.230000000000018,0.000000000000000,F
172,747,269.410000000000025,1.000000000000000,F
173,683,4192.500000000000000,1.000000000000000,F
174,551,1813.210000000000036,1.000000000000000,F
175,828,0.090000000000000,0.000000000000000,F
176,810,0.230000000000000,1.000000000000000,F
177,818,0.310000000000000,0.000000000000000,F
178,853,2673.480000000000018,1.000000000000000,F
179,856,1974.839999999999918,1.000000000000000,F
180,846,3698.949999999999818,0.000000000000000,F
181,647,0.380000000000000,0.000000000000000,F
182,692,3098.150000000000091,1.000000000000000,F
183,829,910.289999999999964,1.000000000000000,F
184,809,325.790000000000020,0.000000000000000,F
185,817,328.639999999999986,0.000000000000000,F
186,865,303.050000000000011,1.000000000000000,F
187,871,202.419999999999987,1.000000000000000,F
188,877,0.390000000000000,0.000000000000000,F
189,884,103.079999999999998,1.000000000000000,F
190,646,1476.940000000000055,1.000000000000000,F
191,712,0.720000000000000,1.000000000000000,F
192,819,253.020000000000010,1.000000000000000,F
193,868,768.759999999999991,1.000000000000000,F
194,881,13.020000000000000,1.000000000000000,F
195,878,867.389999999999986,1.000000000000000,F
196,887,1120.849999999999909,1.000000000000000,F
197,713,2341.829999999999927,0.000000000000000,F
198,909,36.500000000000000,1.000000000000000,F
199,925,928.769999999999982,1.000000000000000,F
200,917,705.980000000000018,1.000000000000000,F
201,906,593.830000000000041,1.000000000000000,F
202,928,1441.700000000000045,1.000000000000000,F
203,903,61.219999999999999,1.000000000000000,F
204,939,0.050000000000000,0.000000000000000,F
205,950,172.569999999999993,1.000000000000000,F
206,957,60.549999999999997,1.000000000000000,F
207,912,395.120000000000005,1.000000000000000,F
208,940,340.120000000000005,1.000000000000000,F
209,953,287.920000000000016,1.000000000000000,F
210,960,459.269999999999982,1.000000000000000,F
211,916,1225.829999999999927,1.000000000000000,F
